"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-07","0.00","81","93","74"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-08","0.00","80",,"72"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-09",,"86","97",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-10","0.00","85","100","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-11","0.00","83","92","71"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-12","0.35","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-13","0.00","85","99","73"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-14",,"82","92",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-15","0.00","80","94",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-16","0.00","84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-17","0.00","83",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-18",,"86",,"72"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-19",,"87","105",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-20","0.00","87","108",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-21","0.00","82","100","72"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-23","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-24",,"92","106","73"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-25","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-26","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-27","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-04-30",,"87",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-02","0.00","90",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-03","0.00","85",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-04","0.00","87","106",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-06","0.00","86",,"75"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-09",,"95","106","75"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-10","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-11","0.00","88","103","77"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-12","0.00","93","108",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-14",,"88","100","79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-16","0.00","82",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-17","0.00","90",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-18","0.00","89",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-19","0.00","86","105","79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-20","0.00","91","104",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-21","0.00","87",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-23",,"89",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-25","0.00","92","107",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-30","0.00","92",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-05-31","0.00","101","113","80"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-01","0.00","96",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-02","0.00","92",,"83"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-03","0.00","96",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-04","0.00","95","115","81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-05","0.00","90","114",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-06","0.00","98","119",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-07","0.00","97",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-08",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-12",,"87",,"82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-15","0.00","89",,"83"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-16","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-17","0.00","85",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-18",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-19","0.00","96","105",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-20","0.00","85",,"71"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-21",,"92","103","82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-25","0.00","88","106",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-27","0.00","91","100","81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-28","0.00","86","100",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-29",,"92","99","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-06-30","0.00","87",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-01","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-02","0.00","86",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-03",,"89","99","80"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-04","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-05","0.00","85",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-06","0.00","89",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-07","0.00","88","102",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-08","0.00","89",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-09","0.00","89","98","80"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-10",,"86",,"81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-11",,"90",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-13","0.00","87","96","81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-14","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-15","0.00","89","103","81"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-16","0.00","89",,"82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-17","0.00","90","108","82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-18","0.00","90",,"83"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-19","0.00","87","97","65"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-20","0.00","87","99","83"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-21",,"88",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-24","0.00","89","97","82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-25","0.00","87","99","63"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-26","0.00","86","103","77"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-27","0.00","88",,"80"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-29","0.00","90","98",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-30","0.00","87","97","82"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-07-31","0.00","87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-01",,"89",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-03","0.00","87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-04","0.00","83",,"80"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-08","0.00","84","99",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-09",,"84","91","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-10","0.00","85","94","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-11","0.00","84",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-12",,"88","95","79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-18","0.00","88","97","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-19","0.00","86","99","79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-20","0.00","84",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-21","0.00","86","98","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-22","0.00","87","98",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-23","0.00","90","102",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-24","0.00","87","101","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-26","0.00","84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-27","0.00","86","94",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-28","0.00","84","95","78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-29","0.00","86",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-30","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-08-31","0.00","89","103",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-01","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-02","0.00","83",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-03","0.12","84","95","77"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-04","0.00","87","100",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-05","0.00","80",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-06","0.00","87","94","76"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-07","0.00","85","94",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-08","0.00","84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-09","0.00","81",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-10","0.00","83","92",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-11",,"85","93","77"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-12","0.00","82",,"75"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-13","0.00","80",,"76"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-14","0.00","83","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-15","0.00","82","93","74"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-17","0.00","83",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-18",,"84","94","76"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-19","0.00","84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-20","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-21",,"85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-22","0.00","92","102","76"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-23","0.00","87","101","73"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-24","0.00","84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-25","0.00","82","91",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-26","0.00","84","92",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-27","0.00","85","93","77"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-29","0.00","85","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-09-30","0.00","82","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-01","0.00","82","95","72"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-03","0.00","85","98",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-04","0.00","87","100",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-05","0.00","84",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-06",,"90","100",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-07","0.00","87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-08","0.00","83","99",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-09","0.00","91","103",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-17",,"83","91",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-18","0.00","82","97","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-19","0.00","84",,"68"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-20",,"85",,"71"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-21","0.00","83","101","68"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-22","0.00","83","99","69"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-23","0.00","85","98","69"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-24","0.00","83",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-26","0.00","87","101",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-27","0.00","87","101",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-28","0.00","84",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-29","0.00","80","93",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-30","0.00","80","94","72"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-10-31",,"82","93",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-03","0.00","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-04",,"75",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-05","0.00","76","91",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-06","0.00","78","91","53"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-07","0.00","77","90","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-08","0.00","73","86","64"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-09","0.00","75","85","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-10","0.00","77","87","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-11",,"78","85","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-12","0.00","75",,"65"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-13","0.00","77","85",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-14","0.00","75","85","65"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-15","0.00","74",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-16","0.00","72","84","63"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-17","0.00","74","84","63"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-18","0.00","75","84",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-19",,"73","85","65"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-20",,"73","89","62"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-21","0.00","76","90",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-22","0.00","73","88","62"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-23",,"74",,"67"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-24","0.00","77",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-25",,"75","83","66"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-27","0.00","74","86","63"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-29","0.00","79","90",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-11-30","0.00","71","82",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-01","0.00","66","78",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-02","0.00","62",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-09","0.00","70",,"62"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-14","0.00","74","88","58"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-15",,"70","81","58"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-16","0.00","69","81","60"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-17",,"69",,
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-19","0.00","68","81","60"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-20","0.00","68","78","62"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-21",,"66","78",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-24",,"63","68",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-28","0.00","65","76",
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-29","0.00","63","72","53"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-30","0.00","62","74","51"
"PKM00041764","HYDERABAD AIRPORT, PK","1991-12-31","0.00","64","74","51"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-01","0.00","60",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-03","0.00","62",,"50"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-04","0.00","59","76",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-06","0.00","65",,"54"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-07","0.00","65","74",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-08","0.00","64","74",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-09","0.00","60","72","51"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-10","0.00","60","72",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-11","0.00","52",,"44"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-12",,"50","68",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-13","0.00","59","71","47"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-14",,"63","73",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-15","0.00","64","75",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-16","0.00","56",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-17",,"64","76","51"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-18","0.00","68","79","52"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-19","0.00","67","82","54"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-20","0.00","70","88","56"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-21","0.00","68",,"59"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-22",,"74","86",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-24","0.00","68","82","58"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-25","0.00","70","83",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-26",,"60",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-29","0.00","66","73","54"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-01-31","0.00","64",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-01",,"63",,"54"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-02","0.00","71",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-03","0.00","71","79",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-04","0.00","68",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-05","0.00","67",,"60"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-06","0.00","71","83",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-07","0.00","66","77","56"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-08",,"67","79","54"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-09","0.00","66","77","57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-10","0.00","63",,"51"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-11",,"71","83","58"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-12","0.00","69","81","60"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-13","0.00","65","75","57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-14","0.00","62","78","51"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-15","0.00","62",,"52"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-16","0.00","71","83",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-17","0.00","66",,"59"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-18","0.00","67","80","56"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-19","0.00","69","82","57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-20","0.00","65","79","59"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-22","0.00","73",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-23","0.00","72","84","55"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-24","0.00","71","87","56"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-25","0.00","72",,"58"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-26","0.00","75","91",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-27","0.00","77",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-02-28","0.00","78","90",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-01","0.00","68",,"62"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-02","0.00","73","85",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-03","0.00","71",,"58"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-04","0.00","73","91","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-05","0.00","76","88",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-08","0.00","71","90","59"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-09","0.00","77","93","60"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-10","0.00","80","97","62"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-11","0.00","78","95","61"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-12","0.00","80","91",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-13",,"74","81","69"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-14","0.00","71","82","59"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-15","0.00","73","82","57"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-16","0.00","75","93",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-17","0.00","79","99",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-18","0.00","80",,"66"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-19","0.00","84","101","71"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-20",,"83","98","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-21","0.00","79","90",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-22","0.00","79","91","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-23","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-24","0.00","75",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-25","0.00","69",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-26","0.00","72","82","63"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-27","0.00","76","83",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-29","0.00","76","86","62"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-30","0.00","74",,"63"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-03-31","0.00","81","92","66"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-01","0.00","81","93","69"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-02",,"85","95","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-03","0.00","80","98","72"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-04","0.00","79","95","71"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-05","0.00","81","95",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-06",,"81",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-07","0.00","82",,"71"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-08","0.00","79","90","68"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-09","0.00","75",,"68"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-10","0.00","75",,"66"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-14","0.00","85",,"67"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-15","0.00","87","102",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-16","0.00","84","100","67"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-17","0.00","81",,"68"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-18",,"91","102","71"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-19","0.00","80","98",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-20",,"85","94","73"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-22","0.00","83",,"70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-23","0.00","90","99","71"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-24","0.00","87","103","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-25","0.00","91","105","70"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-27","0.00","94","110","80"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-28","0.00","90","110","76"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-29","0.00","93","103",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-04-30","0.00","89","106","73"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-01","0.00","86","103","76"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-02","0.00","92","106",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-03","0.00","94","106",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-04","0.00","89","102","80"
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-05","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-06",,"90","103",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-07","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-08","0.00","94","103",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-09","0.00","89","106",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-10","0.00","93","108",
"PKM00041764","HYDERABAD AIRPORT, PK","1992-05-11","0.00","87","107","78"
